path,size,time,steps
DIMACS_4x4/sudoku_4x4_nr_373.cnf,4x4,2.5199551600962877e-07,70
DIMACS_4x4/sudoku_4x4_nr_373.cnf,4x4,3.040040610358119e-07,71
DIMACS_4x4/sudoku_4x4_nr_373.cnf,4x4,2.640008460730314e-07,72
DIMACS_4x4/sudoku_4x4_nr_373.cnf,4x4,2.410015440545976e-07,73
DIMACS_4x4/sudoku_4x4_nr_373.cnf,4x4,2.629967639222741e-07,74
DIMACS_4x4/sudoku_4x4_nr_414.cnf,4x4,0.003743656001461204,65
DIMACS_4x4/sudoku_4x4_nr_414.cnf,4x4,7.069975254125893e-07,66
DIMACS_4x4/sudoku_4x4_nr_414.cnf,4x4,3.2900425139814615e-07,67
DIMACS_4x4/sudoku_4x4_nr_414.cnf,4x4,2.8799695428460836e-07,68
DIMACS_4x4/sudoku_4x4_nr_414.cnf,4x4,2.5200279196724296e-07,69
DIMACS_4x4/sudoku_4x4_nr_414.cnf,4x4,2.710003172978759e-07,70
DIMACS_4x4/sudoku_4x4_nr_414.cnf,4x4,2.5199551600962877e-07,71
DIMACS_4x4/sudoku_4x4_nr_414.cnf,4x4,2.489978214725852e-07,72
